FedRoutingNR,Telegraphic Name,Customer Name,State,City,Eligible,Status,Last Change
311386073,TEXAS TECH FCU,TEXAS TECH FCU,TX,LUBBOCK,Y,N,20080207
311390140,CITZ FCU BIG SPRNG,CITIZENS FEDERAL CREDIT UNION,TX,BIG SPRING,Y,Y,20110609
311971705,GRAHAM S & LA,GRAHAM SAVINGS AND LOAN  SSB,TX,GRAHAM,Y,Y,20140310
311972238,COLONIAL SVG  FA,COLONIAL SAVINGS  FA,TX,FORT WORTH,Y,Y,20100310
311972526,MINEOLA FS & LA,MINEOLA COMMUNITY BANK  SSB,TX,MINEOLA,N,Y,20141107
311972704,FST FED CMNTY BK,FIRST FEDERAL COMMUNITY BANK  SSB.,TX,PARIS,N,Y,20131002
311973208,NEXBANK SSB,NEXBANK SSB,TX,DALLAS,Y,Y,20130521
311978232,VALWOOD PARK FCU,VALWOOD PARK FCU,TX,CARROLLTON,N,Y,20141107
311978818,AFFILATED BK BEDFO,AFFILIATED BANK,TX,BEDFORD,Y,N,20111012
311979752,MOBILITY CU,MOBILITY CREDIT UNION,TX,DALLAS,Y,N,20140327
311979875,TEXAS TRUST CU,TEXAS TRUST CREDIT UNION,TX,MANSFIELD,Y,N,20100121
311980725,DENTON AREA TCU,DATCU CREDIT UNION,TX,DENTON,Y,N,20110815
311981533,SOUTHSIDE BK TYLER,SOUTHSIDE BANK,TX,FORT WORTH,Y,N,20150313
311981562,PENTAGON CU ALEX,PENTAGON FEDERAL CREDIT UNION,VA,ALEXANDRIA,N,N,20151030
311981614,EECU FT WORTH,EECU,TX,FORT WORTH,Y,Y,20101013
311981672,FT WOR COMMUNITY C,FORT WORTH COMMUNITY CU,TX,BEDFORD,Y,SN,20130402
311981698,FST CLASS AMER CU,FIRST CLASS AMERICAN CREDIT UNION,TX,FORT WORTH,Y,N,20140521
311981740,EECU FORT WORTH,EECU,TX,FORT WORTH,N,N,20130603
311982134,NASCOGA FCU,NASCOGA FEDERAL CREDIT UNION,TX,GAINESVILLE,Y,N,20110928
311982561,SER 1ST CU GREENVI,SERVICE 1ST CREDIT UNION,TX,GREENVILLE,N,N,20111031
311985416,TEXAS PARTNERS FCU,TEXAS PARTNERS FEDERAL CREDIT UNION,TX,KILLEEN,Y,N,20041126
311985746,NORTH EAST TX CU,NORTH EAST TEXAS CREDIT UNION,TX,LONE STAR,Y,Y,20140514
311985788,ETEX PROF CU LNGVW,EAST TEXAS PROFESSIONAL CU,TX,LONGVIEW,Y,Y,20141015
311986334,MESQUITE CU,MESQUITE CREDIT UNION,TX,MESQUITE,Y,SN,20170927
311987773,LEGACYTEXAS BANK,LEGACYTEXAS BANK,TX,PLANO,N,N,20150226
311987786,TEXINS CU,TEXANS CREDIT UNION,TX,DALLAS,Y,Y,20070307
311987870,TEXAS TRUST CU,TEXAS TRUST CREDIT UNION,TX,MANSFIELD,Y,N,20170929
311989001,UNION SQ CU,UNION SQUARE CU,TX,WICHITA FALLS,Y,Y,20151015
311989250,TEXELL CU,TEXELL CREDIT UNION,TX,TEMPLE,Y,Y,20131021
311989331,RED RIVER FCU TEXA,RED RIVER EMPLOYEES FCU,TX,TEXARKANA,Y,SY,20130607
311989344,TEXAR FEDERAL CU,TEXAR FEDERAL CREDIT UNION,TX,TEXARKANA,Y,Y,20111213
311989852,EDUCATORS CU WACO,EDUCATORS CU,TX,WACO,Y,Y,19990708
311990029,WACO GENCO FCU,GENCO FEDERAL CREDIT UNION,TX,WACO,N,Y,20150710
311990058,MEMBERS CHOICE OF,MEMBERS CHOICE OF CENTRAL TX FCU,TX,WACO,Y,Y,20101117
311990388,WICHITA FALLS FCU,WICHITA FALLS TEACHERS FCU,TX,WICHITA FALLS,N,Y,20141107
311990511,CATALYST CORP FCU,CATALYST CORPORATE FCU,TX,PLANO,Y,Y,20110902
311991484,MY CREDIT UNION,MY CREDIT UNION,TX,WATAUGA,Y,SN,20090204
311992904,AMER AIRLNS CU DFW,AMERICAN AIRLINES FEDERAL CU,TX,DFW AIRPORT,Y,N,20000519
311993149,PLAINSCAPITAL BANK,PLAINSCAPITAL BANK,TX,DALLAS,Y,N,20150410
311993330,BEAL BANK SSB,BEAL BANK  SSB,TX,PLANO,Y,SN,20100210
312080941,FORT BLISS EL PASO,FIRSTLIGHT FCU,TX,EL PASO,Y,Y,20110921
312080970,ONE SOURCE FCU,ONE SOURCE FEDERAL CREDIT UNION,TX,EL PASO,Y,N,20050629
312081005,EVOLVE FEDERAL CU,EVOLVE FEDERAL CREDIT UNION,TX,EL PASO,Y,Y,20140116
312081021,EL PASO'S FCU,EL PASO'S FEDERAL CU (CLOSED),TX,EL PASO,N,N,20121001
312081034,EL PASO AREA TFCU,EL PASO AREA TEACHERS FCU,TX,EL PASO,Y,Y,20141002
312081089,GOVN ECU EL PASO,GECU,TX,EL PASO,Y,Y,20051114
312081186,EL PASO AREA TFCU,EL PASO AREA TEACHERS FCU,TX,EL PASO,N,N,20150831
312081209,TIP OF TEXAS FCU,TIP OF TEXAS FCU,TX,EL PASO,Y,SY,20090820
312090889,SECURITY SERVICE,SECURITY SERVICE FCU,TX,EL PASO,N,N,20100802
312270010,OTERO CU ALAMOGORD,OTERO FEDERAL CREDIT UNION,NM,ALAMOGORDO,N,Y,20160126
312270023,CANNON FCU CLOVIS,CANNON FEDERAL CREDIT UNION,NM,CLOVIS,Y,N,20000809
312270324,BANK 34,BANK 34,NM,ALAMOGORDO,Y,N,20160121
312270418,UNITED WESTERN BK,UNITED WESTERN BANK,NM,LAS CRUCES,N,N,20080815
312270450,WASHINGTON FEDERAL,WASHINGTON FEDERAL SAVINGS,NM,LAS CRUCES,N,N,20080814
312270463,PIONEER BANK,PIONEER BANK,NM,ROSWELL,Y,Y,20080227
312276030,LOCO CU ALAMOGORDO,LOCO CREDIT UNION,NM,ALAMOGORDO,Y,SN,20100802
313071904,WASH MUT BANK,WASHINGTON MUTUAL BANK,TX,HOUSTON,N,N,20090727
313074370,PREFERRED BANK,PREFERRED BANK,TX,HOUSTON,Y,Y,20061221
313077513,CMNTY RESOURCE CU,COMMUNITY RESOURCE CREDIT UNION,TX,BAYTOWN,Y,Y,20121205
313082171,UNITED COMM CU,UNITED COMMUNITY CREDIT UNION,TX,GALENA PARK,Y,N,20130514
313082935,TEXAS BAY CU,TEXAS BAY CREDIT UNION,TX,HOUSTON,Y,Y,20150727
313083112,PRIMEWAY FCU,PRIMEWAY FEDERAL CREDIT UNION,TX,HOUSTON,N,N,20160511
313083251,HOUSTON HWY CU,HOUSTON HIGHWAY CU,TX,HOUSTON,Y,N,20100922
313083303,ENERGY CAPITAL CU,ENERGY CAPITAL CREDIT UNION,TX,HOUSTON,Y,Y,20130131
313083578,SMART FINANCIAL CU,SMART FINANCIAL CREDIT UNION,TX,HOUSTON,Y,Y,20140821
313083659,HOUS POLICE FCU,HOUSTON POLICE FCU,TX,HOUSTON,Y,Y,20141104
313083727,PRIMEWAY FCU,PRIMEWAY FEDERAL CREDIT UNION,TX,HOUSTON,Y,N,20030502
313083772,FIRST SERVICE CU,FIRST SERVICE CREDIT UNION,TX,HOUSTON,N,N,20110620
313083992,JSC FCU HOUS,J S C FEDERAL CREDIT UNION,TX,HOUSTON,Y,Y,20130920
313084001,KBR HERTG FCU HOUS,KBR HERITAGE FEDERAL CREDIT UNION,TX,HOUSTON,Y,N,20010917
313084124,MEMORIAL CU,MEMORIAL CREDIT UNION,TX,HOUSTON,Y,N,20110802
313084564,SCHLUMBERGER ECU,SCHLUMBERGER EMPLOYEES CREDIT UNION,TX,SUGAR LAND,Y,Y,20141126
313084593,PEOPLES TRUST FCU,PEOPLES TRUST FCU,TX,HOUSTON,Y,Y,20140314
313084674,FIRST COMM CU,FIRST COMMUNITY CREDIT UNION,TX,HOUSTON,Y,Y,20140912
313084904,MEMBERSOURCE CU,MEMBERSOURCE CREDIT UNION,TX,HOUSTON,Y,N,20130409
313085071,US EMP CU TOMBALL,U S EMPLOYEES CREDIT UNION,TX,TOMBALL,Y,Y,20080925
313085288,BRAZOS VALLEY SCU,BRAZOS VALLEY SCHOOLS CU,TX,KATY,N,Y,20141107
313085495,DUPONT LAPORTE FCU,BEACON FEDERAL CREDIT UNION,TX,LA PORTE,Y,Y,20130923
313087244,TX DOW EMPL CU,TEXAS DOW EMPLOYEES CU,TX,PASADENA,N,N,20120712
313087286,GULF COAST EDUC CU,GULF COAST EDUCATORS FCU,TX,PASADENA,Y,N,20110516
313090561,FIRST SERVICE CU,FIRST SERVICE CREDIT UNION,TX,HOUSTON,Y,Y,20110110
313150016,CRIS,CLERK US DISTRICT COURT SO DIST TX,TX,HOUSTON,N,N,20120820
313172670,FFIN ORANGE,FIRST FINANCIAL BANK  N.A.,TX,ABILENE,N,N,20131230
313173792,FAYETTE SVGS BK,FAYETTE SAVINGS BANK  SSB,TX,LA GRANGE,Y,N,20161206
313173938,ANGELINA SAVINGS,ANGELINA SAVINGS BANK  SSB,TX,LUFKIN,Y,N,20131108
313176715,CHOCOLATE BAYOU CU,CHOCOLATE BAYOU COMMUNITY FCU,TX,ALVIN,N,N,20150220
313177727,MOBIL OIL FCU,MOBILOIL FEDERAL CREDIT UNION,TX,BEAUMONT,Y,N,20050726
313177785,EDUCATION 1ST FCU,EDUCATION FIRST FCU,TX,BEAUMONT,Y,Y,20141208
313182615,GULF CU GROVES,GULF CREDIT UNION,TX,GROVES,Y,Y,20150302
313183368,HOUSTON FCU,HOUSTON FEDERAL CREDIT UNION,TX,SUGAR LAND,Y,Y,19990707
313185191,COMMUNITY SVC CU,COMMUNITY SERVICE CREDIT UNION,TX,HUNTSVILLE,Y,N,20111028
313185515,TX DOW EMP CU JACK,TEXAS DOW EMPLOYEES CREDIT UNION,TX,LAKE JACKSON,Y,Y,20120327
313186679,DUGOOD FEDERAL CU,DUGOOD FEDERAL CREDIT UNION,TX,NEDERLAND,Y,N,20140904
313187571,FIVEPOINT CU,FIVEPOINT CREDIT UNION,TX,NEDERLAND,Y,Y,20140314
313187607,CARBIDE SEADRIFT,TEXAS DOW EMPLOYEES CU,TX,PORT LAVACA,N,N,20130207
313187636,HUNTSMAN FCU,NECHES FEDERAL CREDIT UNION,TX,PORT NECHES,N,Y,20141107
313187649,MCT CREDIT UNION,MCT CREDIT UNION,TX,PORT NECHES,Y,Y,20141105
313189391,AMOCO FCU TX CTY,AMOCO FCU,TX,TEXAS CITY,Y,Y,20140324
313189401,ACU OF TEXAS,ASSOCIATED CREDIT UNION OF TEXAS,TX,TEXAS CITY,Y,SY,20140429
313192647,SHELBY SVGS CENTER,SHELBY SAVINGS BANK SSB,TX,CENTER,Y,SN,20131108
314074269,USAA FEDL SA,U S A A FEDERAL SAVINGS BANK,TX,SAN ANTONIO,Y,N,20050728
314078469,HEB FCU SA,H. E. B. FEDERAL CREDIT UNION,TX,SAN ANTONIO,Y,Y,20110819
314085504,AIR FORCE FCU,AIR FORCE FCU,TX,SAN ANTONIO,Y,N,20020522
314088284,CREDIT HUMAN,CREDIT HUMAN FEDERAL CREDIT UNION,TX,SAN ANTONIO,Y,Y,20170511
314088530,SAN ANT TEL CU,RIVER CITY FEDERAL CREDIT UNION,TX,SAN ANTONIO,N,Y,20141107
314088556,FIRSTMARK CU,FIRSTMARK CREDIT UNION,TX,SAN ANTONIO,Y,Y,20030220
314088572,GENERATIONS FCU,GENERATIONS COMMUNITY FCU,TX,SAN ANTONIO,Y,Y,20130925
314088637,SEC SER FCU SA,SECURITY SERVICE FCU,TX,SAN ANTONIO,Y,Y,19991026
314088860,UNITED TEXAS CU,UNITED TEXAS CREDIT UNION,TX,SAN ANTONIO,Y,N,20170801
314092128,SYNERGY FCU,SYNERGY FEDERAL CREDIT UNION,TX,SAN ANTONIO,Y,Y,20140219
314092717,BAPTIST FCU SA,BAPTIST CREDIT UNION,TX,SAN ANTONIO,Y,SN,20101117
314970664,COMPASS BK TX,COMPASS BANK,TX,AUSTIN,Y,N,20100329
314971168,TRUSTTEX BK  CUERO,TRUSTTEXAS BANK  SSB,TX,CUERO,Y,Y,20060727
314972853,WOODFOREST NAT BK,WOODFOREST NATIONAL BANK,TX,THE WOODLANDS,Y,N,20110429
314973548,GREATER S FALFURRI,GREATER STATE BANK,TX,FALFURRIAS,Y,N,20131104
314973593,PACIFIC SW BANK,PROSPERITY BANK,TX,CORPUS CHRISTI,N,N,20090320
314977104,A+FCU,A PLUS FEDERAL CREDIT UNION,TX,AUSTIN,Y,Y,20140121
314977133,VELOCITY CU,VELOCITY CREDIT UNION,TX,AUSTIN,Y,N,20030220
314977175,AUSTIN TELCO FCU,AUSTIN TELCO FCU,TX,AUSTIN,Y,Y,20111128
314977188,UNITED HERITAGE CU,UNITED HERITAGE CREDIT UNION,TX,AUSTIN,Y,Y,20100902
314977191,CAPITAL CU AUSTIN,CAPITOL CREDIT UNION,TX,AUSTIN,Y,N,20001201
314977227,AMPLIFY CU AUSTIN,AMPLIFY CREDIT UNION,TX,AUSTIN,Y,Y,20161230
314977298,PUBLIC EMP CU,PUBLIC EMPLOYEES CREDIT UNION,TX,AUSTIN,Y,N,20121019
314977337,GREATER TX FCU AUS,GREATER TEXAS FCU,TX,AUSTIN,Y,Y,20130617
314977405,UNIV FCU AUSTIN,UNIVERSITY FEDERAL CREDIT UNION,TX,AUSTIN,Y,Y,20130408
314978417,COASTAL COMM & TCU,COASTAL COMMUNITY AND TEACHERS CU,TX,CORPUS CHRISTI,Y,N,20020710
314978543,NAVY ARMY COMM CU,NAVY ARMY COMMUNITY CREDIT UNION,TX,CORPUS CHRISTI,Y,N,20111122
314978598,STAR FCU CC,SOUTH TEXAS AREA RESOURCES CU,TX,CORPUS CHRISTI,Y,N,20050728
314978653,PENTAGON FCU ALEX,PENTAGON FEDERAL CREDIT UNION,VA,ALEXANDRIA,N,N,20170531
314982694,RIO GRANDE VALLEY,RIO GRANDE VALLEY CREDIT UNION,TX,HARLINGEN,Y,Y,20140228
314986292,SECURITY FIRST FCU,SECURITY FIRST FEDERAL CREDIT UNION,TX,MCALLEN,Y,N,20110525
316386434,MY COMMUNITY CU,MY COMMUNITY CREDIT UNION,TX,MIDLAND,Y,Y,20170313
316386492,HERITAGE USA FCU,HERITAGE USA FEDERAL CREDIT UNION,TX,MIDLAND,Y,N,20020801
316386803,FIRST BASIN CU,FIRST BASIN CREDIT UNION,TX,ODESSA,Y,Y,20110502
316386832,COMPLEX CMNTY FCU,COMPLEX COMMUNITY FCU,TX,ODESSA,N,Y,20150306
321070007,CITIBANK-WEST FSB,CITIBANK  N.A.,CA,SAN FRANCISCO,Y,N,20141107
321070162,BAY VIEW BK SM,US BANK  NA,CA,SAN MATEO,Y,N,20141107
321070227,CA SL AFA SF,US BANK  NA,CA,SAN FRANCISCO,Y,N,20130627
321070450,EW BK SMRINO,EAST WEST BANK,CA,SAN FRANCISCO,Y,N,20100427
321070829,UNITED BUSINESS BK,UNITED BUSINESS BANK,CA,WALNUT CREEK,N,N,20170623
321071161,GATE FSB OAKLAND,GATEWAY BANK  FSB,CA,SAN LEANDRO,Y,Y,20060614
321075866,SPECTRUM CU,CFCU DBA SPECTRUM FCU,CA,SAN FRANCISCO,Y,N,20120831
321075934,COMMUNITY TR CU,SELF-HELP FCU,CA,MODESTO,N,N,20090803
321075947,CHEVRON FCU,CHEVRON FEDERAL CREDIT UNION,CA,OAKLAND,Y,Y,20140728
321076289,US FST FCU SF,GOLDEN ONE CREDIT UNION,CA,SAN MATEO,N,N,20091027
321076292,POLAM FCU RED,POLAM FEDERAL CREDIT UNION,CA,REDWOOD CITY,N,N,19991220
321076315,SKYONE FCU CA,SKYONE FEDERAL CREDIT UNION,CA,SAN BRUNO,N,N,20120316
321076441,SF FCU SF,SAN FRANCISCO FCU,CA,SAN FRANCISCO,Y,N,20060614
321076470,PATELCO CU,PATELCO CREDIT UNION,CA,PLEASANTON,Y,Y,20140325
321076506,SF FIRE CU,SAN FRANCISCO FIRE CREDIT UNION,CA,SAN FRANCISCO,Y,Y,20140401
321081546,FNB NORTHERN CA,FIRST NATIONAL BANK OF NORTHERN CA,CA,SAN FRANCISCO,N,N,20090202
321081669,FST REP BK SF,FIRST REPUBLIC BANK,CA,SAN FRANCISCO,Y,N,20100630
321170318,UNION BANK,UNION BANK OF CALIFORNIA  N.A.,CA,WATSONVILLE,N,N,20040223
321170538,COMPASS BK CA,COMPASS BANK,CA,STOCKTON,Y,Y,20141107
321170596,FST FEDL SL S RAF,FIRST FEDERAL SAVINGS & LOAN ASSN,CA,SAN RAFAEL,Y,N,20141107
321170839,TRAVIS CU VACA,TRAVIS CREDIT UNION,CA,VACAVILLE,Y,Y,20000502
321170842,HERITAGE COMM CU,HERITAGE COMMUNITY CREDIT UNION,CA,RANCHO CORDOVA,Y,Y,20050727
321170978,EL DOR SVGS PLAC,EL DORADO SAVINGS BANK  FSB,CA,PLACERVILLE,Y,Y,20060614
321171139,HUMBOLDT BANK,UMPQUA BANK,OR,HILLSBORO,Y,N,20160526
321171184,CITIBANK WEST FSB,CITIBANK  N.A.,CA,SAN FRANCISCO,Y,N,20120622
321171265,SEA WST CG FCU,SEA WEST COAST GUARD FEDERAL CREDIT,CA,OAKLAND,Y,Y,20170710
321171304,FST UTD SVCS CU,FIRST UNITED SERVICES CREDIT UNION,CA,HAYWARD,N,Y,20150126
321171595,CAL STATE CU CONC,PATELCO CREDIT UNION,CA,SAN FRANCISCO,N,N,20100322
321171621,COOP CTR FCU BERK,COOPERATIVE CENTER FCU,CA,BERKELEY,Y,N,20060614
321171689,SELF-HELP FCU,SELF-HELP FEDERAL CREDIT UNION,NC,DURHAM,N,N,20150731
321171731,PROVIDENT CU,PROVIDENT CREDIT UNION,CA,REDWOOD CITY,Y,Y,20130314
321171744,UPWARD CU,UPWARD CREDIT UNION,CA,BURLINGAME,N,Y,20170214
321171757,SAFEAMERICA CU,SAFEAMERICA CREDIT UNION,CA,HAYWARD,Y,Y,20120910
321171773,VLY CU SJ,CITIZENS EQUITY FIRST CREDIT UNION,CA,SAN JOSE,Y,N,20091221
321172125,SILV FCU ANG,SILVERADO CREDIT UNION,CA,ANGWIN,Y,N,20020301
321172183,MOORE WEST FCU,MOORE WEST FEDERAL CREDIT UNION,CA,SAN LEANDRO,Y,SN,20151222
321172316,CMT FCU FAIR,SOLANO FIRST FEDERAL CREDIT UNION,CA,FAIRFIELD,Y,N,20141107
321172374,CENT COS FCU CSIDE,CENTRAL COAST FEDERAL CREDIT UNION,CA,SEASIDE,Y,Y,20010718
321172510,NOBLE FCU,NOBLE FEDERAL CREDIT UNION,CA,FRESNO,Y,Y,20170428
321172594,ED ECU FRES,EDUCATIONAL EMPLOYEES CREDIT UNION,CA,FRESNO,Y,Y,20130716
321172824,KINGS FCU HANFORD,KINGS FEDERAL CREDIT UNION,CA,HANFORD,Y,N,20120529
321172853,STERLENT CU,PATELCO CREDIT UNION,CA,PLEASANTON,N,N,20091102
321172866,BAY CITIES CU,BAY CITIES CREDIT UNION,CA,HAYWARD,Y,N,20170317
321172992,GOLDEN VALLEY FCU,GOLDEN VALLEY FEDERAL CREDIT UNION,CA,MANTECA,Y,SN,20110519
321173072,UNC CU LIVER,UNCLE CREDIT UNION,CA,LIVERMORE,Y,Y,20030326
321173182,1ST NORTHERN CA CU,1ST NORTHERN CALIFORNIA CU,CA,MARTINEZ,N,Y,20151217
321173289,MENLO SURVEY FCU,MENLO SURVEY FEDERAL CREDIT UNION,CA,MENLO PARK,Y,N,20120524
321173315,XCEED FCU EL SEG,XCEED FINANCIAL CREDIT UNION,CA,EL SEGUNDO,N,N,20161117
321173328,SRI FCU,S R I FEDERAL CREDIT UNION,CA,MENLO PARK,Y,N,20130123
321173470,MOCSE FCU MOD,MOCSE FEDERAL CREDIT UNION,CA,MODESTO,Y,N,20141107
321173522,VALLEY FST CU MOD,VALLEY FIRST CREDIT UNION,CA,MODESTO,Y,Y,20020919
321173603,MONT CU MONT,MONTEREY CREDIT UNION,CA,MONTEREY,Y,Y,20130402
321173674,TECH CU SJ,TECHNOLOGY CREDIT UNION,CA,SAN JOSE,Y,Y,20120426
321173742,SAFE FCU FOLSOM CA,S A F E CREDIT UNION,CA,FOLSOM,Y,Y,20140925
321174000,1ST UTD SVC CU PLE,1ST UNITED SERVICES CU,CA,PLEASANTON,Y,Y,20150928
321174602,SIER CENT CU YU CY,SIERRA CENTRAL CREDIT UNION,CA,YUBA CITY,N,N,20140602
321174819,MY CREDIT UNION,MY CREDIT UNION,CA,REDWOOD CITY,Y,N,20141107
321174851,SM CU RED,SAN MATEO CREDIT UNION,CA,REDWOOD CITY,Y,Y,20141031
321174903,TRAVIS CU VACA,TRAVIS CREDIT UNION,CA,CONCORD,N,N,20110502
321175038,AM RVR HLTHPRO SAC,S A F E CREDIT UNION,CA,ORANGEVALE,N,N,20091102
321175232,CAHP CU SACRAMENTO,C A H P CREDIT UNION,CA,SACRAMENTO,Y,N,20130920
321175261,GOLD ONE CU SAC,GOLDEN ONE CREDIT UNION,CA,SACRAMENTO,Y,Y,19990730
321175481,FST FCU SAC,FIRST US COMMUNITY CREDIT UNION,CA,SACRAMENTO,Y,Y,20141003
321175533,SAC DIST SAC,SACRAMENTO DISTRICT POSTAL EMPL CU,CA,SACRAMENTO,N,N,20100104
321175588,BIG VALLEY FCU,FIRST US COMMUNITY CREDIT UNION,CA,SACRAMENTO,N,N,20150227
321175614,CA COMMUNITY CU,CALIFORNIA COMMUNITY CREDIT UNION,CA,SACRAMENTO,N,N,20150130
321175627,SCH FIN CU SAC,SCHOOLS FINANCIAL CREDIT UNION,CA,SACRAMENTO,Y,Y,20140314
321175753,STEINBECK CU,GOLDEN ONE CREDIT UNION,CA,SALINAS,N,N,20090601
321176260,OPER ENG FCU DUB,OPERATING ENGINEERS UNION #3 FCU,CA,LIVERMORE,Y,Y,20130329
321176794,COMWEA CENT CU SJ,COMMONWEALTH CENTRAL CREDIT UNION,CA,SAN JOSE,Y,Y,20120917
321176804,ALLIANCE CU SJ,ALLIANCE CREDIT UNION,CA,SAN JOSE,Y,Y,20011108
321176833,MERIWST CU SJOSE,MERIWEST CREDIT UNION,CA,SAN JOSE,Y,Y,20000721
321176875,PREMIERONE CU,PREMIERONE CREDIT UNION,CA,SAN JOSE,Y,N,20130403
321176972,SCLA CNTY FCU SJ,SANTA CLARA COUNTY FCU,CA,SAN JOSE,Y,Y,20060614
321177418,KAIS PERM FCU SCLA,KAISER PERMANENTE F.C.U.,CA,PASADENA,N,N,19991019
321177434,PREMIERONE CU,PREMIERONE CREDIT UNION,CA,SAN JOSE,Y,Y,20141017
321177586,RDWD CU S ROSA,REDWOOD CREDIT UNION,CA,SANTA ROSA,Y,Y,20000726
321177599,COMM FST CU S ROSA,COMMUNITY FIRST CREDIT UNION,CA,SANTA ROSA,Y,N,20150608
321177706,BAY FCU CAPITOLA,BAY FEDERAL CREDIT UNION,CA,CAPITOLA,Y,Y,20141120
321177803,FINANCIAL CTR CU,FINANCIAL CENTER CREDIT UNION,CA,STOCKTON,Y,SY,20110915
321177968,STAR ONE CU SUNNY,STAR ONE CREDIT UNION,CA,SUNNYVALE,Y,Y,20120404
321178158,TULARE CTY FCU CA,TULARE COUNTY TEACHERS FCU,CA,TULARE,Y,N,20081126
321178349,FST PAC FCU VAL,1ST PACIFIC CREDIT UNION,CA,VALLEJO,N,N,20101216
321178420,TUCOEMAS FCU,TUCOEMAS FEDERAL CREDIT UNION,CA,VISALIA,Y,SN,20171010
321180379,FIRST TECH FCU CA,FIRST TECHNOLOGY FCU,CA,ROCKLIN,Y,Y,20110526
321180515,KEYPOINT CU,KEYPOINT CREDIT UNION,CA,SANTA CLARA,Y,N,20040816
321180667,DOWNEY SL NEWBCH,DOWNEY SAVINGS & LOAN ASSOCIATION,CA,NEWPORT BEACH,N,N,20020422
321180748,WASH MUT BANK,JPMORGAN CHASE BANK  NA,CA,STOCKTON,N,N,20120402
321180939,S CRUZ CU S CRUZ,SANTA CRUZ COMMUNITY CREDIT UNION,CA,SANTA CRUZ,Y,Y,20160722
321181200,COMMN BK COLORADO,COMMUNITY BANKS OF COLORADO,CA,TRACY,N,N,20100510
321181297,LU BUR SVGS S ROSA,LUTHER BURBANK SAVINGS,CA,SANTA ROSA,Y,Y,19990930
321181307,SUMMIT STATE BANK,SUMMIT STATE BANK,CA,SANTA ROSA,Y,Y,20050217
321181491,BENEFICIAL STATE,BENEFICIAL STATE BANK,CA,OAKLAND,Y,N,20170531
321184427,FIRESIDE BANK,FIRESIDE BANK,CA,PLEASANTON,N,N,20120402
321280143,GRTR NV CU CARS CY,GREATER NEVADA CREDIT UNION,NV,CARSON CITY,Y,Y,20141208
321280237,SIERRA PACIFIC FCU,SIERRA PACIFIC FEDERAL CREDIT UNION,NV,RENO,Y,SY,20170815
321370655,BK AMER FSB HONO,BANK OF AMERICA  N.A.,AZ,PHOENIX,N,N,19991220
321370707,TERR SVGS BK,TERRITORIAL SAVINGS BANK,HI,HONOLULU,Y,Y,20040106
321370765,AM SL HONO,AMERICAN SAVINGS BANK  FSB,HI,HONOLULU,Y,Y,20060614
321378660,HFS FCU HILO HI,HFS FEDERAL CREDIT UNION,HI,HILO,Y,Y,20120627
321378673,HELCO FCU HILO HI,HELCO FEDERAL CREDIT UNION,HI,HILO,Y,N,20120509
321378990,HAWAII CENTRAL FCU,HAWAII CENTRAL FEDERAL CREDIT UNION,HI,HONOLULU,Y,SN,20130723
321379041,HAWAII STATE FCU,HAWAII STATE FEDERAL CREDIT UNION,HI,HONOLULU,Y,Y,20131106
321379070,HAWAIIAN TEL FCU,HAWAIIAN TEL FEDERAL CREDIT UNION,HI,HONOLULU,Y,Y,20141118
321379106,HICKAM FCU HI,HICKAM FEDERAL CREDIT UNION,HI,HONOLULU,Y,Y,20140625
321379148,ALOHA PACIFIC FCU,ALOHA PACIFIC FEDERAL CREDIT UNION,HI,HONOLULU,N,Y,20131105
321379180,HAWAII LAW FCU,HAWAII LAW ENFORCEMENT FCU,HI,HONOLULU,Y,SY,20150205
321379261,KAMEHAMEHA FCU HI,KAMEHAMEHA FEDERAL CREDIT UNION,HI,HONOLULU,Y,N,20120425
321379410,HAWAIIUSA FCU,HAWAIIUSA FCU,HI,HONOLULU,Y,Y,20160420
321379504,HAWAII CENTRAL FCU,HAWAII CENTRAL FEDERAL CREDIT UNION,HI,HONOLULU,N,N,20160201
321379546,HAWAII PACIFIC FCU,HAWAII PACIFIC FEDERAL CREDIT UNION,HI,HONOLULU,Y,N,20120705
321379656,U OF HAWAII FCU,UNIVERSITY OF HAWAII FCU,HI,HONOLULU,Y,N,20111011
321379818,HAWAII COMM FCU,HAWAII COMMUNITY FCU,HI,KAILUA KONA,N,Y,20140505
321379902,KAUAI COMM FCU,KAUAI COMMUNITY FEDERAL CREDIT UNION,HI,LIHUE,N,Y,20140616
321379915,KAUAI GOV EMP FCU,KAUAI GOVERNMENT EMPLOYEES FCU,HI,LIHUE,Y,N,20100601
321380072,MAUI COUNTY FCU,MAUI COUNTY FEDERAL CREDIT UNION,HI,WAILUKU,N,Y,20140604
321380328,PEARL HAWAII FCU,PEARL HAWAII FEDERAL CREDIT UNION,HI,HONOLULU,N,Y,20150630
321380632,CATALYST CORP FCU,CATALYST CORPORATE FCU,HI,HONOLULU,Y,N,20120629
321381233,FIN FAC LTD HONO,FINANCE FACTORS  LTD,HI,HONOLULU,Y,Y,20080422
321470364,BK PACIFIC HAGATNA,BANKPACIFIC  LTD,GU,HAGATNA,Y,N,20100827
321480406,COMM FST GUAM FCU,COMMUNITY FIRST GUAM FCU,GU,HAGATNA,Y,Y,20140717
321481612,GOVT GUAM FCU GUAM,COAST360 FEDERAL CREDIT UNION,GU,MAITE,Y,Y,20131212
